PrimaryDI|deviceRecordStatus|devicePublishDate|deviceCommDistributionEndDate|deviceCommDistributionStatus|brandName|versionModelNumber|catalogNumber|companyName|deviceCount|deviceDescription|DMExempt|premarketExempt|deviceHCTP|deviceKit|deviceCombinationProduct|singleUse|lotBatch|serialNumber|manufacturingDate|expirationDate|donationIdNumber|labeledContainsNRL|labeledNoNRL|MRISafetyStatus|rx|otc|deviceSterile|sterilizationPriorToUse
f5b15944-cbfd-43d3-bc09-0d34f380564b|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCLP-400|SCLP-400|Allergan, Inc.|1|Natrelle Inspira SCLP 400cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
208dee81-38d8-4c6a-a929-fdd3163bde79|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCLP-360|SCLP-360|Allergan, Inc.|1|Natrelle Inspira SCLP 360cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
05aa0ff7-0f25-4c2e-a858-bd9d0708f29b|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCLP-280|SCLP-280|Allergan, Inc.|1|Natrelle Inspira SCLP 280cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
6a0de22e-e0cf-4e11-a7b3-f1a1b6038c2b|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCLP-265|SCLP-265|Allergan, Inc.|1|Natrelle Inspira SCLP 265cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
4b46aac4-309a-482f-b6f9-c89b37c8f363|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCLP-205|SCLP-205|Allergan, Inc.|1|Natrelle Inspira SCLP 205cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
759d7092-fe8f-44d8-b8fc-587f2b98473e|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCL-560|SCL-560|Allergan, Inc.|1|Natrelle Inspira SCL 560cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
32cb7724-b786-4f90-8d6d-f749ebd3ece7|Published|2016-10-04||In Commercial Distribution|Natrelle Inspira Cohesive Breast Implants|SCL-320|SCL-320|Allergan, Inc.|1|Natrelle Inspira SCL 320cc BI (US)||||||true||true||true|||true|MR Safe|true||true|
2a2a79d3-5830-45de-960b-db2b30de5fdf|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRX-800|TRX-800|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRX-800 Gel Round Extra Full Txt||||||true||true||true|||true|MR Safe|true||true|
9e6d39a6-c80f-410e-920c-cd7a39dd93e3|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRX-545|TRX-545|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRX-545 Gel Round Extra Full Txt||||||true||true||true|||true|MR Safe|true||true|
fe82c54c-c98b-4a85-ba37-4b2163d5975b|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRX-420|TRX-420|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRX420 Gel Round Extra Full Txt||||||true||true||true|||true|MR Safe|true||true|
754835b4-f4eb-4ff1-9c9d-af06d211315b|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRX-310|TRX-310|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRX-310 Gel Round Extra Full Txt||||||true||true||true|||true|MR Safe|true||true|
4d3a1515-13e6-4982-896d-e9575ea1779e|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRF-745|TRF-745|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRF-745 Gel Round Full Txt||||||true||true||true|||true|MR Safe|true||true|
152411d8-d9da-4233-9fc1-bc04d19864dd|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRF-650|TRF-650|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRF-650 Gel Round Full Txt||||||true||true||true|||true|MR Safe|true||true|
270dcb6a-7c93-4971-82ba-d388ff097ce5|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRF-560|TRF-560|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRF-560 Gel Round Full Txt||||||true||true||true|||true|MR Safe|true||true|
e5343e3b-59c8-41fc-811b-dd7925a9ebb0|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRF-450|TRF-450|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRF-450 Gel Round Full Txt||||||true||true||true|||true|MR Safe|true||true|
9272da94-e4a3-4293-87da-4748057df29d|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRF-240|TRF-240|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRF-240 Gel Round Full Txt||||||true||true||true|||true|MR Safe|true||true|
9dbab928-0501-4a88-a6da-9c6d436e1e3a|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRF-220|TRF-220|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRF-220 Gel Round Full Txt||||||true||true||true|||true|MR Safe|true||true|
03e2a833-3a6e-48f2-b1ad-b1c2d667b544|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRM-640|TRM-640|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRLP-640 Gel Round Moderate Txt||||||true||true||true|||true|MR Safe|true||true|
4559b63b-1cb9-4b3c-9bf0-01cc0f563ff4|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRM-560|TRM-560|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRLP-560 Gel Round Moderate Txt||||||true||true||true|||true|MR Safe|true||true|
10178eab-b7c9-42b3-99f4-b8671e966b26|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRM-445|TRM-445|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRLP-445 Gel Round Moderate Txt||||||true||true||true|||true|MR Safe|true||true|
afd44837-2b4b-4e3d-a527-6673a092fea5|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRM-375|TRM-375|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRLP-375 Gel Round Moderate Txt||||||true||true||true|||true|MR Safe|true||true|
cb7ef51d-1e39-43d1-9ab2-466548daf8c7|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRM-360|TRM-360|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRLP-360 Gel Round Moderate Txt||||||true||true||true|||true|MR Safe|true||true|
7c883111-ced3-4075-862d-4d9b4dfbe3a7|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRM-310|TRM-310|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRLP-310 Gel Round Moderate Txt||||||true||true||true|||true|MR Safe|true||true|
04a10483-98da-4711-9854-8579481280ce|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRM-210|TRM-210|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRLP-210 Gel Round Moderate Txt||||||true||true||true|||true|MR Safe|true||true|
1f7eaf3a-0c8c-49c1-beee-0c154392d188|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRM-175|TRM-175|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRLP-175 Gel Round Moderate Txt||||||true||true||true|||true|MR Safe|true||true|
8e47230d-2190-4d93-8628-71b71b12f6be|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRLP-640|TRLP-640|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRLP-640 Gel Round Low Plus Txt||||||true||true||true|||true|MR Safe|true||true|
7d289475-9a9d-46a7-98dd-d934291d7ed1|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRLP-440|TRLP-440|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRLP-440 Gel Round Low Plus Txt||||||true||true||true|||true|MR Safe|true||true|
3e6f6a94-ba87-42c5-982e-ceffe99d5450|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRLP-320|TRLP-320|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRLP-320 Gel Round Low Plus Txt||||||true||true||true|||true|MR Safe|true||true|
ca1b2945-b437-4753-a93e-3b05a4456df1|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRLP-220|TRLP-220|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRLP-220 Gel Round Low Plus Txt||||||true||true||true|||true|MR Safe|true||true|
21187898-55e3-4b10-a6ce-86fb6a4836f0|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRL-460|TRL-460|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRL-460 Gel Round Low Txt||||||true||true||true|||true|MR Safe|true||true|
173d3707-6946-48fb-99a5-880ef470ec4b|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRL-290|TRL-290|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRL-290 Gel Round Low Txt||||||true||true||true|||true|MR Safe|true||true|
a64b698e-66ef-435b-9d81-efed83ea2ffb|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRL-170|TRL-170|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRL-170 Gel Round Low Txt||||||true||true||true|||true|MR Safe|true||true|
e0af1e11-3cb8-4105-979a-7e0fc837241d|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRL-110|TRL-110|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRL-110 Gel Round Low Txt||||||true||true||true|||true|MR Safe|true||true|
f8077e6a-08f8-48c6-8926-b11c8d668d20|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRX-750|SRX-750|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRX-750 Gel Round Extra-Full||||||true||true||true|||true|MR Safe|true||true|
101ab24b-b640-4b14-8f80-383ec89cf7cd|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRX-375|SRX-375|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRX-375 Gel Round Extra-Full||||||true||true||true|||true|MR Safe|true||true|
a653a72c-8ea8-48e0-bebd-aca8f9391f24|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRX-200|SRX-200|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRX-200 Gel Round Extra-Full||||||true||true||true|||true|MR Safe|true||true|
bd632cff-3e77-485d-8efd-862c7c3a0a49|Published|2015-05-11||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRF-520|SRF-520|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRF-520 Gel Round Full||||||true||true||true|||true|MR Safe|true||true|
f9227ee6-a568-40c8-afe1-f929e48624af|Published|2015-05-11||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRM-685|SRM-685|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRM-685 Gel Round Moderate||||||true||true||true|||true|MR Safe|true||true|
c808d1a6-1a33-4cdc-952e-5885e022183d|Published|2015-05-11||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRM-485|SRM-485|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRM-485 Gel Round Moderate||||||true||true||true|||true|MR Safe|true||true|
b3e430d5-4668-49f7-b6e2-7e4cb8edc459|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRM-405|SRM-405|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRM-405 Gel Round Moderate||||||true||true||true|||true|MR Safe|true||true|
d49eb448-c9ca-4e9f-8be6-10819a8f7a19|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRM-375|SRM-375|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRM-375 Gel Round Moderate||||||true||true||true|||true|MR Safe|true||true|
c2b0117e-6399-4d61-80a1-4acb8897f945|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRM-330|SRM-330|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRM-330 Gel Round Moderate||||||true||true||true|||true|MR Safe|true||true|
17e720c1-5b2e-461d-9430-b096e192c5ef|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRLP-490|SRLP-490|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRLP-490 Gel Round Low Plus||||||true||true||true|||true|MR Safe|true||true|
9ac16cdd-f92f-495d-ac65-0fbab776b314|Published|2015-05-11||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRL-410|SRL-410|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRL-410 Gel Round Low||||||true||true||true|||true|MR Safe|true||true|
ce8e4bb6-af56-426c-9e5c-e982822b0ba3|Published|2015-05-11||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRL-140|SRL-140|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRL-140 Gel Round Low||||||true|true||true|true|||true|MR Safe|true||true|
80bf1060-5e67-40fd-87fa-e11be1d53728|Published|2014-11-20||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|MX-410445|MX-410445|Allergan, Inc.|1|STYLE 410, MX, 445G||||||true||true||true|||true|MR Safe|true||true|
e4669277-89e1-4d61-8250-65312a64019b|Published|2014-09-17||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|MM-410245|MM-410245|Allergan, Inc.|1|NATRELLE 410 STYLE MM 245CC||||||true||true||true|||true|MR Safe|true||true|
69be42aa-5f83-4349-b217-84ed97ac46f5|Published|2014-09-17||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|MM-410160|MM-410160|Allergan, Inc.|1|NATRELLE 410 STYLE MM 160CC||||||true||true||true|||true|MR Safe|true||true|
ada3c970-b4d8-4600-adc7-809c6e02e9fd|Published|2014-11-20||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|ML-410285|ML-410285|Allergan, Inc.|1|STYLE 410, ML, 285G||||||true||true||true|||true|MR Safe|true||true|
f5960c14-963d-4d06-9e0d-5e97bd5d36e9|Published|2015-09-10||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|ML-410195|ML-410195|Allergan, Inc.|1|STYLE 410, ML, 195G||||||true||true||true|||true|MR Safe|true||true|
bab7901c-8299-4309-a11b-2749e55e54c8|Published|2014-09-17||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|MF-410470|MF-410470|Allergan, Inc.|1|NATRELLE 410 STYLE MF 470CC||||||true||true||true|||true|MR Safe|true||true|
28cc3bce-7bce-4e66-a941-bf58cc3cf581|Published|2014-11-20||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|LX-410330|LX-410330|Allergan, Inc.|1|STYLE 410, LX, 330G||||||true||true||true|||true|MR Safe|true||true|
60ab49a0-3a9b-4f89-9c4d-16a2fa070e06|Published|2014-11-20||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|LL-410300|LL-410300|Allergan, Inc.|1|STYLE 410, LL, 300G||||||true||true||true|||true|MR Safe|true||true|
ab5dee2b-a406-434e-903e-9665fd905a80|Published|2014-11-20||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|LL-410240|LL-410240|Allergan, Inc.|1|STYLE 410, LL, 240G||||||true||true||true|||true|MR Safe|true||true|
b84901d3-2eb4-4227-9c5b-8c05de9162d8|Published|2014-11-20||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|LF-410390|LF-410390|Allergan, Inc.|1|STYLE 410, LF, 390G||||||true||true||true|||true|MR Safe|true||true|
16df84fa-8b92-4854-8b4e-f813d411598a|Published|2014-11-20||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|LF-410240|LF-410240|Allergan, Inc.|1|STYLE 410, LF, 240G||||||true||true||true|||true|MR Safe|true||true|
0414d969-19e3-4734-b0be-2c1846ac4685|Published|2015-09-10||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|FX-410690|FX-410690|Allergan, Inc.|1|STYLE 410, FX, 690G||||||true||true||true|||true|MR Safe|true||true|
ec101cec-930f-4d48-9a34-f874f986df0f|Published|2015-09-10||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|FX-410615|FX-410615|Allergan, Inc.|1|STYLE 410, FX, 615 G||||||true||true||true|||true|MR Safe|true||true|
989dc4e8-bfb9-4bc1-bfb2-177fbd60355b|Published|2014-11-20||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|FX-410245|FX-410245|Allergan, Inc.|1|STYLE 410, FX, 245 G||||||true||true||true|||true|MR Safe|true||true|
8c1609b7-a65c-4702-b33b-8c45ae1d4f14|Published|2014-09-17||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|FM-410395|FM-410395|Allergan, Inc.|1|NATRELLE 410 STYLE FM 395CC||||||true||true||true|||true|MR Safe|true||true|
df8f202a-1834-4494-9a88-d84307f50e90|Published|2014-09-17||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|FM-410350|FM-410350|Allergan, Inc.|1|NATRELLE 410 STYLE FM 350CC||||||true||true||true|||true|MR Safe|true||true|
030ced93-383e-43ed-9594-9ea2b65a4897|Published|2015-09-10||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|FL-410140|FL-410140|Allergan, Inc.|1|STYLE 410, FL, 140G||||||true||true||true|||true|MR Safe|true||true|
1aba00d1-73fb-4e66-be5e-7f2ab062ba18|Published|2014-09-17||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|FF-410740|FF-410740|Allergan, Inc.|1|NATRELLE 410 STYLE FF 740CC||||||true||true||true|||true|MR Safe|true||true|
08199cd4-7a04-4705-bfa1-1bd635ed736c|Published|2014-09-17||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|FF-410375|FF-410375|Allergan, Inc.|1|NATRELLE 410 STYLE FF 375CC||||||true||true||true|||true|MR Safe|true||true|
3131673e-fb88-40fb-85fc-6c7a7591584b|Published|2014-09-17||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|FF-410255|FF-410255|Allergan, Inc.|1|NATRELLE 410 STYLE FF 255CC||||||true||true||true|||true|MR Safe|true||true|
30fc40a9-7acb-4126-95a9-1f71b57b117b|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|120-220|120-220|Allergan, Inc.|1|NATRELLE Style 120-220 Gel BIOCELL High||||||true||true||true|||true|MR Safe|true||true|
f5c18d7a-8f9c-4da1-b3da-2975d0e5200d|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|115-507|115-507|Allergan, Inc.|1|NATRELLE St 115-507 Gel BIOCELL Mod Plus||||||true||true||true|||true|MR Safe|true||true|
02b9c03d-7d75-40dc-8e08-1b8ad1969c7b|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|115-378|115-378|Allergan, Inc.|1|NATRELLE St 115-378 Gel BIOCELL Mod Plus||||||true||true||true|||true|MR Safe|true||true|
7a77dc0a-9c25-4093-9e2f-d86ba4b20c25|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|115-322|115-322|Allergan, Inc.|1|NATRELLE St 115-322 Gel BIOCELL Mod Plus||||||true||true||true|||true|MR Safe|true||true|
40e50612-a632-41f0-bd71-f3670d983365|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|110-120|110-120|Allergan, Inc.|1|NATRELLE Style 110-120 Gel BIOCELL Mod||||||true||true||true|||true|MR Safe|true||true|
1c4ef9ab-5e70-4090-96a8-d08ab37e56f5|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|45-360|45-360|Allergan, Inc.|1|NATRELLE Sty 45-360 Gel Round Extra High||||||true||true||true|||true|MR Safe|true||true|
4d477a9e-b342-4272-970f-898926d2e6f8|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|40-360|40-360|Allergan, Inc.|1|NATRELLE Style 40-360 Gel Round Mod||||||true||true||true|||true|MR Safe|true||true|
0a23922e-75b5-4f69-8113-d87fffd9ef54|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|40-320|40-320|Allergan, Inc.|1|NATRELLE Style 40-320 Gel Round Mod||||||true||true||true|||true|MR Safe|true||true|
7d1ef96a-490f-47c4-8b7f-b0f15daa0779|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|20-750|20-750|Allergan, Inc.|1|NATRELLE Style 20-750 Gel Round High||||||true||true||true|||true|MR Safe|true||true|
74252a77-ebf8-4890-b133-db912630aeed|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|20-550|20-550|Allergan, Inc.|1|NATRELLE Style 20-550 Gel Round High||||||true||true||true|||true|MR Safe|true||true|
c584d018-a7dd-4f1f-a189-964271e44839|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|20-300|20-300|Allergan, Inc.|1|NATRELLE Style 20-300 Gel Round High||||||true||true||true|||true|MR Safe|true||true|
8c201e38-7806-49df-b2ff-347b08f7196a|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|15-659|15-659|Allergan, Inc.|1|NATRELLE Style 15-659 Gel Round Mod Plus||||||true||true||true|||true|MR Safe|true||true|
c6344d41-b383-4623-8fb1-12ff7430062c|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|15-616|15-616|Allergan, Inc.|1|NATRELLE Style 15-616 Gel Round Mod Plus||||||true||true||true|||true|MR Safe|true||true|
ddb65325-a880-412e-944b-da2fd4bff037|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|15-421|15-421|Allergan, Inc.|1|NATRELLE Style 15-421 Gel Round Mod Plus||||||true||true||true|||true|MR Safe|true||true|
ad986501-15b6-4854-8bd4-e700d5922a14|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|15-176|15-176|Allergan, Inc.|1|NATRELLE Style 15-176 Gel Round Mod Plus||||||true||true||true|||true|MR Safe|true||true|
